gene,mock,infection,Con_Nakei,Cut_Nakei,Con_#96,Cut_#96,Con_#62,Cut_#62,Con_#127,Cut_#127,Con_#,Cut_#3,Con_M36001,Cut_M36001,ABA_Root,PEG_Root,H2O_Root,NaOH_Root,ABA_Shoot,PEG_Shoot,H2O_Shoot,NaOH_Shoot,CK60,BTX623,SCS,Ch17,KS78,High_Bulk,Low_Bulk,q1,q2,Control_0h,Control_12h,Control_24h,Infected_12h,Infected_24h,intact,lodged,20d_Leaves_AA,Emerging_Inflorescence,Seed_5d_After_Pollination,Early_Inflorescence,Pistil,Embryo_25d_After_Pollination,Endosperm_25d_After_Pollination,Anther,Seed_10d_After_Pollination,20d_Leaves_CA,Seed,Stem,Leaf,Keller-leaf,Keller-seed,Keller-spikelet,Keller-stem,Spikelet,internode_g_upper,internode_growing,internode_mature,leaf_blade,leaf_flag_internode,leaf_lower,leaf_lower_growing,leaf_lower_whorl,leaf_middle_whorl,leaf_sheath_growing,leaf_upper,leaf_upper_growing,leaf_upper_whorl,panicle,panicle_lower,panicle_upper,peduncle,root_bottom,root_middle,root_top,Roots,seed_dry,seed_imbibed,Shoots,stem_1cm_,stem_2mm,stem_mid_internode
Sobic.004G270600,18.1006,14.8663,46.224,12.2129,17.8973,7.88849,42.5441,13.8261,15.082,9.97447,21.1477,10.7385,24.4462,8.70151,6.33413,18.7956,9.3217,11.6176,8.2916,6.42534,9.33727,7.35714,6.12228,8.02655,7.79623,4.11342,5.50155,4.61664,4.18928,0,0,16.0671,18.3608,10.5861,13.3599,12.4364,10.652,10.039,40.1596,9.58239,6.23031,7.58512,8.8963,13.28,1.44385,0.652811,2.15819,20.8439,3.03544,1.88418,0.886661,1.15345,0,1.14925,0,3.97001,2.17185,3.51606,5.66741,15.7754,15.7666,16.576,21.2487,10.5156,22.0623,12.4658,41.8101,18.731,27.3601,0.636848,12.2507,4.97898,0.957985,19.48,3.35749,16.6132,14.4298,6.35248,59.0551,14.2454,8.31452,11.3805,14.546
Sobic.010G261800,0.347827,0.309149,0,0,0.0448975,0.10237,0,0,0.0544426,0.0438647,0,0.0432596,0,0.131374,0.473635,0.379117,0.512954,0.521317,0.204013,0.304247,0.626328,0.594187,0.586085,0.979851,0.471866,0.699364,0.312235,0.258734,0.298655,0,0,0,0.0719058,0.177613,0,0.154749,1.25574,1.1806,0.376007,309.176,3.69192,101.514,104.047,1.92338,32.3716,553.211,18.6835,0.609438,1.82607,0,0,0,3.01205,4.47245,0,70.5487,0.0208455,2.38142,0.441683,0.0367713,0.324847,0.227487,0.436006,0.709378,0.254234,0.999062,0.163531,0.0571712,0.177838,0,140.067,15.0159,0,0.105958,0.0964567,0.0983563,0.0876433,30.6791,7.71349,0.200292,0.279365,0.235208,0.539942
Sobic.003G046800,6.05416,5.10661,2.07286,0.918398,1.59356,0.124434,2.35594,1.32787,1.1647,0.810441,1.57641,0.946493,1.3385,0.36196,2.43669,2.68004,2.61863,2.63969,2.92618,2.51848,3.12791,3.40398,1.90243,2.12012,1.44807,2.29248,2.35349,2.14677,2.48862,6.13429,7.30042,2.77679,3.77582,4.59835,3.51765,2.533,5.72223,11.2963,5.30153,2.82415,1.26407,7.85355,1.85129,0.710673,0.56212,0.177477,0.682569,5.71443,0,1.74053,2.42402,0.651274,0.271935,0.896413,2.56719,1.96925,2.35211,1.63122,1.31768,1.9024,1.78774,2.40237,2.18119,1.72142,2.33121,2.14312,2.81895,1.12432,1.97978,0.659653,1.07204,0.628932,1.67635,0.69898,0.364086,1.55331,1.07084,0.0313131,0.719815,1.58106,4.20677,2.06952,1.21391
Sobic.003G394900,0.188475,0.115513,0.324555,0.442284,0.486589,0.292776,0.291749,0.404355,0.704766,0.369752,0.810316,0.260465,0.517973,0.395502,2.66374,2.49563,2.55603,2.3118,2.27574,1.96704,1.38957,1.17571,0.283293,1.10395,1.42051,0.659364,0.721852,0.639184,0.724627,0,0,1.4067,0.800947,3.40857,1.02992,2.09632,3.17644,2.01632,0.490495,4.00349,2.67674,5.94644,5.30318,4.26126,2.95844,10.3844,6.3393,0.366924,3.04824,0.214039,0,0,5.49054,0.181817,0,0.976567,4.46074,1.4277,0.896023,0.34049,1.05675,0.686873,0.252123,1.22036,0.570061,0.532551,0.426432,0.21545,0.375952,6.47272,2.94581,3.18398,6.05756,1.52567,0.68925,1.40987,1.40981,0.656647,1.28279,1.97223,1.85727,2.66029,0.921822
Sobic.004G281800,15.2696,8.45198,89.9852,63.2769,29.6419,39.6949,89.6845,11.7394,90.1615,42.4847,109.777,51.4311,96.6978,44.9945,6.75701,5.37185,4.82968,5.54868,21.7625,13.2975,19.4186,18.4464,4.0029,4.23448,2.51656,3.80247,3.29418,5.95582,4.07518,0,0,8.55856,52.1407,7.62275,36.2141,8.06228,47.5693,33.6321,67.8678,5.4397,17.8534,5.82596,18.2589,26.349,15.5522,14.5753,10.884,32.4948,3.10271,1.21453,2.72837,2.42376,0.796407,0.310588,0.399007,1.71876,21.7142,35.4343,35.2259,193.917,58.4154,100.864,114.209,60.106,134.689,81.2721,229.862,110.477,271.824,18.0885,58.5317,40.5071,15.4518,12.2946,21.483,13.148,14.5581,11.2822,6.24043,50.7765,21.0412,24.1514,73.8723
Sobic.001G287600,79.9383,100.725,17.539,17.5071,17.0796,28.1303,14.869,25.6502,12.9754,22.5535,17.358,23.3239,18.6598,30.526,14.4229,18.6204,19.9901,18.3946,21.3563,17.1677,18.7781,20.0216,77.8695,71.6159,78.8545,55.2603,52.5359,35.958,42.5956,10.5136,12.5122,31.4755,39.6377,26.6036,33.3462,22.4375,91.276,102.432,33.2645,12.6317,41.0553,31.0259,43.5038,12.1162,20.4729,21.5208,20.6525,53.3594,3.27078,9.41493,27.1937,27.3382,9.17272,10.6001,32.5931,9.69807,32.271,42.4159,35.088,10.7373,20.473,9.84916,115.073,35.5177,32.3588,60.8581,12.3353,29.25,21.9741,7.60994,19.7158,16.5964,9.21962,13.89,25.3275,16.4105,8.49105,12.5443,17.8932,9.88314,20.8123,24.3044,13.7525
Sobic.001G451000,10.1337,9.68484,13.8641,12.059,14.6566,22.5329,12.1757,15.8567,16.8634,13.1627,16.4488,14.1201,11.2712,16.0703,9.93607,12.0543,11.2972,12.2849,6.60331,7.16019,7.6488,7.58589,15.1959,16.5147,15.3987,17.6544,16.2089,18.4537,18.3071,0,7.26023,28.5859,85.3884,12.8828,53.2342,20.2245,23.6373,29.5513,10.9001,7.64605,4.57245,6.65904,4.61057,5.86326,15.281,4.08477,12.9671,10.7642,1.72454,1.27233,0.456079,0.573801,0.635701,0.415937,0.441385,0.712307,14.1621,21.2203,23.7554,50.1524,19.8369,44.5858,33.4592,23.9747,48.3416,19.9812,64.2324,41.5035,58.5031,11.6614,20.7678,14.5159,11.7285,24.7012,35.736,34.1888,26.5474,14.722,17.8363,22.9677,14.6117,19.6551,22.1842
Sobic.009G152100,21.4031,26.9383,20.775,16.3997,7.52661,30.6899,21.0876,18.0505,9.12675,16.4694,7.45885,23.1346,16.2107,20.3248,12.6773,15.9355,12.9156,12.9464,12.678,11.5578,11.6695,11.3776,5.7655,7.3719,7.36514,7.37063,4.75226,7.38561,6.17462,17.4803,0,16.6892,29.3886,9.90478,16.0076,13.2215,10.9401,13.0659,16.3312,8.42994,9.43195,6.66181,7.91031,6.39576,47.8527,43.6491,16.6922,11.2181,2.91962,4.80208,2.57272,2.83568,4.92257,3.0585,0.647216,2.67971,3.89035,3.06576,4.21222,17.7514,6.30646,13.2745,16.081,8.67579,13.3905,16.0036,17.635,14.8181,16.9501,6.00216,11.877,9.27073,6.07773,7.0699,8.34182,9.50691,8.59723,10.9919,15.4682,8.26721,5.84722,4.83332,7.25249
Sobic.003G136900,32.4459,20.9327,69.2432,23.2593,119.466,10.0683,48.1054,12.1901,80.8319,17.1211,109.792,15.8041,25.6829,9.56899,3.35932,2.75164,1.36796,0.924208,27.0795,24.0477,19.7173,22.7952,2.0994,2.78593,2.78379,2.38332,2.63171,3.19728,3.14225,0,0,96.9406,145.515,60.5208,106.36,57.7382,67.9638,63.6416,50.0027,3.87873,5.05623,4.89577,8.99832,13.4589,6.98628,2.74544,6.91921,61.3715,3.52106,5.92275,8.00924,9.51327,23.9819,16.1113,7.28735,2.66817,27.122,28.1742,16.6766,57.3066,16.4393,61.2371,61.8648,15.4961,59.1344,42.0078,116.862,43.3902,76.8306,34.3076,17.9229,11.559,33.4448,3.1395,1.65818,1.32451,2.80023,16.5529,13.6636,12.336,14.551,16.4446,24.0283
Sobic.003G329500,0.747934,1.63615,1.29938,7.73509,2.3475,14.5897,1.6321,9.03122,1.67633,8.39356,1.13923,6.33284,0.819771,9.64561,13.4333,21.1588,16.8037,16.5539,1.73172,2.2504,1.85095,2.13057,10.3309,9.80495,12.8561,11.8012,10.984,17.7563,15.4013,0,0,12.5988,16.5974,9.82511,12.6799,10.5614,6.3897,6.05871,1.4363,9.73479,1.86149,3.79048,0.878957,52.9953,4.14035,3.13739,5.10424,1.24683,1.83332,0.428183,21.0958,16.1534,15.7032,18.2115,13.5071,0.991826,13.3463,4.37986,4.60267,10.6951,13.7337,2.62491,3.45672,1.75212,1.6099,9.51457,1.26608,2.60436,0.803705,12.7162,20.7892,15.462,8.06874,14.7799,44.1116,21.2944,23.8984,26.4847,68.308,3.48923,5.80416,14.3676,15.3787
Sobic.006G167800,76.2757,152.419,21.8973,18.2866,34.0376,13.8776,30.7889,41.6708,10.5211,27.0327,10.6269,18.351,19.5352,18.3541,5.7937,13.2828,8.13914,9.76569,5.74161,5.04599,9.40931,12.9093,62.756,85.0906,94.1095,64.4641,55.4496,38.3399,37.7881,17.782,19.9734,49.8173,24.1827,19.248,28.2111,27.9261,16.8058,32.8793,30.7814,3.18544,13.648,10.0979,12.7846,5.62832,32.3788,4.49141,17.5624,92.1834,2.42671,5.77227,13.0748,11.4308,8.49624,12.5149,11.1153,3.34983,4.24178,4.03379,4.11156,12.4,2.50156,3.46133,10.7512,2.19413,4.95475,17.86,5.48867,5.18381,6.98065,0.850447,1.45588,2.14729,1.1886,4.13101,10.6155,9.23399,0.816838,9.54255,3.42972,0.611576,1.91585,4.43203,2.85842
Sobic.010G021200,15.4122,13.702,23.6553,10.7592,17.9702,7.61533,26.4122,12.9602,23.7716,10.605,25.0792,11.1933,21.823,8.60442,14.141,11.6018,10.48,11.4496,16.2041,14.7084,19.8416,18.6359,15.8136,11.8485,13.1442,12.0997,16.3978,14.7204,12.1875,0,0,34.2573,37.7923,17.3772,27.346,19.5614,9.19944,9.39611,37.0916,15.2024,13.4544,21.2578,26.2999,25.3182,66.0224,8.78096,23.2278,23.0197,8.08053,2.82082,2.50086,0,2.29229,3.01874,1.95558,1.44702,13.1591,8.16479,5.66077,22.1726,13.4018,24.6138,13.3538,16.6451,30.7644,21.8434,31.7369,14.484,28.7538,30.9868,14.1077,15.6093,31.3206,10.9244,10.0415,10.8687,12.2006,24.5607,18.9203,18.6499,10.7983,15.3067,13.6045
Sobic.008G046600,20.3659,21.6714,12.5944,8.39525,12.1898,9.64377,17.0747,8.73823,16.7276,7.58641,19.1513,8.19231,11.1624,7.65836,16.587,18.9716,18.9687,19.804,14.9249,15.1082,12.8751,13.8413,21.0865,18.1346,19.6799,19.3333,17.0609,17.7108,19.858,0,0,25.986,43.7696,16.5603,27.6371,18.3908,25.3234,36.97,18.0438,12.6028,16.8308,15.9276,15.8243,12.3395,38.9573,3.26245,16.3824,23.89,2.18281,1.19302,0,1.95352,2.18028,1.38598,1.04711,1.72086,52.2076,45.8276,33.5746,27.207,17.4532,21.3564,73.3667,13.2381,23.9066,35.9327,18.8751,35.3225,18.9016,22.6533,39.211,30.1392,27.6094,22.3688,21.3891,21.0099,15.4376,135.322,43.6614,12.331,18.8554,31.6943,22.499
Sobic.009G178800,18.3338,21.7773,14.8985,12.6533,15.0036,13.5339,16.7424,15.6171,14.1139,13.185,12.5927,13.0404,15.2003,16.4443,11.2146,9.91008,7.78774,8.43459,11.3641,10.3442,9.99851,8.97557,5.06325,6.72533,6.09306,5.5112,5.38881,7.42984,6.38159,0,0,27.7697,44.6519,17.7065,33.5237,21.5913,14.3094,18.4397,11.1186,13.0334,10.9723,14.157,17.4641,8.8127,16.3053,12.3399,10.4175,11.8475,6.77544,5.80312,1.1209,1.92905,1.30927,2.31528,0.510499,7.40325,10.9327,10.8897,9.46547,13.3432,9.65727,8.107,11.8668,7.24513,7.98713,11.6324,10.012,13.5918,12.9253,16.2784,12.2404,12.0927,16.2563,6.17964,8.06122,6.96826,6.50825,23.3982,11.6517,9.10228,8.51489,9.00965,11.5631
Sobic.004G178500,83.9479,123.612,151.14,94.6706,232.826,67.7996,166.51,83.4996,197.454,83.8258,224.446,85.7195,141.771,75.5714,41.7159,33.8355,39.7167,38.1216,69.4299,61.3494,73.1309,66.657,19.228,15.6712,16.6701,16.2047,15.9728,20.0745,18.6878,0,12.9104,119.374,148.047,86.3407,124.417,87.9938,74.7769,79.3481,64.228,42.7156,29.5752,80.0537,50.7263,96.5748,66.2937,18.2432,79.8075,82.3807,14.1932,10.5464,1.59662,2.21895,1.22267,0.689301,0.666701,5.74245,153.224,182.552,118.751,103.273,72.7235,76.4149,78.2741,103.367,80.9042,92.7294,93.2692,78.219,111.889,74.7951,50.9544,38.1287,70.9331,45.501,52.3254,53.31,46.6999,29.103,46.8684,89.3341,122.725,109.694,91.632
Sobic.003G331100,4.16505,3.11501,8.16551,12.1395,7.50667,15.5836,8.56522,11.0009,8.97956,11.9177,8.63865,13.5615,7.88608,11.7494,3.84015,3.85004,5.39977,4.85379,5.29406,4.86016,5.78377,5.68487,2.36123,1.52109,1.71744,1.03841,1.66112,2.57919,1.97996,0,0,10.0591,10.3165,7.42382,7.28625,6.90519,4.91318,6.31541,5.87588,32.1475,8.98743,12.9768,6.58176,3.86742,55.5901,30.206,31.5972,4.72088,2.40245,1.46048,1.04888,0,1.7012,0.49487,0,0.919491,8.10992,7.58529,4.42666,6.79,8.38636,8.37445,3.76006,8.27867,8.33472,7.36249,6.89084,3.32832,5.48865,3.43015,23.7692,15.1285,4.01585,4.07064,4.71342,5.80121,6.08574,32.1738,52.4854,7.68458,4.54264,7.98793,11.1217
Sobic.007G173200,12.645,10.8378,22.1253,7.15065,10.2601,0.726629,28.7783,2.54233,19.9816,2.55158,20.927,2.81595,30.5358,1.54659,8.83964,11.6946,11.3917,11.2225,12.5489,6.76263,9.35429,9.12376,8.48942,6.41688,4.03271,6.92425,8.64093,6.24273,7.47518,0,0,17.7249,54.2259,14.7434,29.6912,11.1087,0.406787,0.666278,26.6011,1.21729,0.396078,3.00138,0.38121,5.93983,11.1585,0.0315965,7.21629,17.5436,1.51848,0.550191,1.99463,2.57964,2.21175,0.982219,0.528683,0.486483,0.426136,0.154195,0.656994,73.5646,0.387837,13.9491,31.1749,5.63326,25.1451,14.8719,76.7709,14.8265,103.688,3.10541,1.96283,0.952743,1.24231,5.95539,5.2038,6.00706,5.02268,0.303947,2.89493,6.6932,0.927007,1.69753,0.35589
Sobic.008G149100,0.646578,0.232459,9.2668,2.87912,7.98666,0.0656228,12.0226,0.0287001,21.1491,0.478018,24.5874,0.499154,7.67327,0.40704,0.00794456,0,0.00619962,0.0196877,3.68986,1.71141,3.6597,2.69205,0.0317058,0.0224545,0.0305728,0,0.0169221,0,0.0368143,0,0,0.0166407,0,0.256163,0.0898784,0.198389,0.490177,1.12239,17.6749,0.17964,1.08327,0.455465,0.411695,1.06023,0,0,0.207669,2.00906,0,0.364981,0,0,0.364644,0.588924,0.387546,0,0.863754,0.43616,0.542226,8.52353,2.47049,2.5715,16.5265,0.814858,9.66736,8.46826,46.3547,37.19,73.3657,0.429549,0.381254,0.917386,2.85156,0.0541363,0.374178,0.0600748,0.116317,0.00981859,0.193312,2.55948,0.387869,0.870486,2.55473
Sobic.003G004500,14.2736,16.7674,13.4723,12.6983,12.5912,15.2019,14.0423,13.387,12.6733,12.1915,15.56,13.5859,14.6249,11.9954,14.15,11.9898,12.4756,12.4067,11.4994,12.2438,11.5976,11.3404,8.65412,8.59901,14.1901,10.8575,9.86309,8.01413,8.36109,0,0,19.2489,25.5766,14.947,19.4706,15.9924,19.3993,20.0452,11.0035,11.9374,12.5475,16.6111,19.5165,12.6204,87.5822,41.2493,33.2646,11.9674,11.0191,3.59363,0,0.329779,1.0478,0.400633,0.829035,7.07915,29.5575,33.2401,36.1149,19.1657,19.5166,11.5826,23.4546,13.8551,13.6154,19.2565,19.0807,18.0813,18.6132,15.0472,22.8198,20.1327,17.0234,16.0828,19.9448,16.8163,12.4888,21.849,11.1758,11.9379,27.149,29.5783,21.3653
Sobic.004G348800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33072,6.18277,5.89121,5.27344,0,0.0320151,0,0.0797944,8.79847,5.16347,4.46216,3.7908,5.60855,2.20923,4.4785,0,0,0.0548199,0.227761,0,0,0.108926,0,0.0205692,0,0,0,0,0,0.81231,0.152584,0,0.684164,0,0,0,0,0,0,0.925118,0,0,0.00703148,0.0484007,0.108455,0,0.00541702,0.0211149,0,0.586634,0,0.0655632,0,0,0,0.0389362,0,0.0182831,0,0.995362,0.742135,1.19172,1.04946,1.22815,1.80803,0,0.444048,0.485155,0
Sobic.002G069166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sobic.003G341100,3.90376,23.6974,2.36139,1.68987,2.60171,5.3077,1.21704,1.20163,1.09589,1.28431,0.746306,1.08188,0.509768,1.38901,3.31488,5.30741,3.97394,5.14852,0.290446,1.08086,1.66246,0.768832,19.5226,13.4533,26.9537,20.2962,14.3016,8.73646,13.1376,0,0,0.760074,0.570192,0.650022,2.77104,3.77563,24.8228,32.2558,6.42178,0.248636,3.45718,0.144469,0.195879,0.375409,0.881515,0.111328,0.658721,7.22224,0,1.31624,2.98312,3.46774,1.14313,0.534411,0,0.703581,3.66156,12.3834,18.1974,23.0156,4.76429,0.772839,44.6698,0.366529,1.01147,34.8598,3.07742,7.65087,1.68704,0.01008,1.09626,1.63902,0.039742,7.77669,30.5327,12.9848,1.4097,2.23458,6.68079,0.431169,1.92598,16.09,5.02819
Sobic.006G065800,21.4704,19.7906,11.7681,13.9757,13.9626,17.8398,11.4285,13.3209,11.493,15.8166,13.5211,17.5597,11.8057,16.6278,15.5725,14.0548,12.9895,13.5283,11.9233,12.7591,10.4636,11.4214,11.8301,10.0228,9.5568,10.297,12.0553,14.9685,13.982,0,0,24.5692,38.6112,16.1048,26.1031,22.3995,30.8454,24.9366,11.3646,12.8857,16.4654,18.993,27.2335,18.5296,22.7279,12.2366,12.6994,12.0883,4.54973,1.83047,2.97573,0,3.83967,3.31789,0.952025,2.54499,24.0018,19.3031,17.4171,17.6533,19.7984,11.0058,19.3572,15.0619,14.7335,22.6432,13.4567,18.6966,18.5638,34.1807,17.46,18.1719,34.7156,17.0534,16.7903,17.5219,19.2425,46.4976,29.4455,20.4383,26.1026,21.8466,22.3621
Sobic.006G156100,0.0637318,0.0895051,0.0401786,6.86885e-09,0,0.0919294,3.27969e-08,0,0,0.0845585,0,4.66688e-08,7.47818e-08,0.0359051,0.438269,3.68702,2.0873,1.89814,0.179129,0.205992,0.188537,0.13266,0.492453,0.0868704,2.13194,0.224521,0.360073,0.210644,0.348295,0,0,0.109055,1.47489e-07,0.151853,0.193978,0.042293,1.56924,1.27938,0,0.0437916,0,0.13777,0.112842,1.24225e-06,0,0.0748232,0.0885458,0.233879,0,0,0,0.648698,0,0.495234,0,0,0.0918368,0.0673751,0.140558,0.000186394,0.0641096,0.0327922,0.0226993,0.0391719,4.24192e-09,1.56959e-09,0,0.040549,0,0.0135494,5.06724e-08,0.0125178,0.00911517,0.129329,0.53446,0.318648,0.0694882,0,4.9957e-09,0.0323577,0.0656436,0.00972548,0.0702075
Sobic.002G247300,0.0788735,1.30903,0.855541,2.93432,0.712713,1.30894,0.420093,2.58575,0.60199,2.42635,0.533961,1.79399,0.0285984,0.509701,3.85431,10.6352,10.8434,11.2155,0.0452082,0.0355948,0.198285,0.0541205,3.54303,1.96801,2.25032,1.67089,2.72197,2.39951,2.13832,0,0,6.61259,12.58,2.03269,6.76373,2.84149,0.0134824,0.0622331,0,2.31096,2.24045,8.05184,0.234073,19.0844,63.4981,4.91532,38.158,1.0133,4.60006,0,0,0,2.42048,0.464626,0,0.408689,0,0,0.00607471,0.162002,0.00281017,0,0.0549086,0.009622,0,0.00374656,0.0549237,0.0712503,0.0130784,0,0.787258,1.28604,0,2.59659,7.28512,5.5951,6.08882,51.1157,15.2826,0.0725216,0.0110658,0.0955355,0
Sobic.001G456000,0.412238,0.102406,0.0672788,0.149237,0,0.140556,0.0782665,0.0614688,0.373761,0.439149,0.153109,0.534581,0.307514,0.467083,0.127075,0.104892,0.167457,0.160192,2.27882,3.50877,2.42053,2.58744,0,0.0961912,0,0,0.268789,0,0.0924567,0,0,1.30523,0.553501,4.15736,1.38607,1.32245,0,0,0.516282,81.0832,235.637,44.0125,528.711,2.4295,44.2768,0.375913,75.7021,0.762514,3.32982,0,0,0,1.03732,1.85367,0,5.60206,0.0808462,0,0.0762029,0.0211818,0.0120901,2.43122,0.20925,2.30202,1.10209,0.0397597,0.623332,0.00985052,0.474794,6.10812,89.7189,103.62,0.655346,0.0219377,0.0546817,0.127741,0.0214886,0.210325,1.09076,3.86525,1.22565,3.12306,0.0898536
Sobic.004G158300,9.32606,9.17568,4.0926,1.96039,2.73825,2.2499,4.19716,3.71457,2.69221,1.80761,2.55454,1.30729,3.2683,1.58804,4.96627,6.90412,5.3721,6.27402,5.0045,3.62907,7.49166,7.50038,2.13096,1.98793,2.7114,1.25272,2.59501,1.75621,2.27318,0,0,7.61673,12.5637,5.53803,6.56372,4.90306,3.52326,3.58442,8.19475,5.82307,6.19966,3.09718,3.73048,0.380424,25.9652,2.70759,4.92482,7.70144,8.66581,2.15051,1.73531,0,2.48531,1.16682,0.664389,2.04129,0.891085,1.79684,1.8315,5.92657,2.26952,8.87449,5.08711,3.57711,12.1041,6.26309,11.7095,3.08339,10.6515,0.855844,3.73008,3.46615,0.966432,2.55577,2.25927,3.65362,4.18404,2.98339,3.23296,3.05509,0.535512,1.32231,3.31396
Sobic.007G132600,8.52472,6.41843,0.142133,0.669617,0.0651118,0.630959,0.124009,1.1038,0.236863,0.63614,0.133078,1.19199,0.0712938,1.11139,0.415329,0.413138,0.253248,0.47432,1.89268,0.835295,0.315828,0.379128,0.255892,0.102612,0.0745522,0,0.051242,0.427508,0.119774,0,0,20.97,33.2133,4.47538,18.5854,9.23854,2.34326,12.3944,1.54498,1.47784,0.075409,1.61437,0.033265,0,0,0.132344,0.156615,1.13633,0.546035,0,3.56775,2.99304,0.676124,4.74118,4.71947,2.21159,0.147757,1.09733,0.738955,0.767487,1.86855,2.22197,2.59554,1.25945,0.594562,0.589489,0.849047,1.91829,0.281859,0.0802183,1.9247,2.14435,0.232471,0.0561279,0.388743,0.192763,0.0494343,2.91059,1.09552,0.251731,0.165363,0.203174,2.49687
Sobic.009G068900,6.34322,58.6494,2.80096,5.14125,5.13253,8.9163,1.08613,8.10375,2.44502,8.17836,2.83078,7.30019,1.80646,8.1051,1.9032,3.2167,3.28034,3.80886,0.409257,2.17086,1.52512,1.1755,19.9972,16.5084,19.2636,20.3657,20.0966,22.3391,21.3115,0,0,4.94632,2.93573,1.81292,19.4642,23.2368,84.4036,214.672,18.7633,2.3576,1.55689,0.257873,0.0624352,0,11.9971,1.36618,5.14438,16.4698,1.0249,29.7873,1.64186,9.85801,0,1.25478,1.90755,5.60289,11.2181,34.6424,74.5659,1.4028,61.45,1.46199,28.7732,0.704724,0.590912,53.9423,0.398895,20.3623,1.11222,0.548527,5.41704,5.84907,0.504087,9.71074,12.9806,9.32707,3.45985,0,0.146924,1.91924,31.5696,54.4073,120.919
Sobic.002G359300,1.38858,2.65594,0.698678,1.39644,0.341405,1.16765,0.541853,1.44691,0.517484,1.00066,0.697787,0.945732,0.841107,1.66497,1.56726,1.493,0.556684,0.528397,1.17949,8.27306,0.54025,0.609165,36.4297,34.7241,42.796,33.795,48.1027,25.6829,28.9262,0,0,1.43119,1.36695,0.590881,2.50559,1.22575,25.2327,30.8152,1.54872,0.387444,0.197702,0.270155,0,0,7.28032,0.0867424,2.36099,1.0758,0,1.10385,0,2.00179,2.85355,1.56174,0.586044,0.659668,0.0261439,0.100934,0.301335,1.25691,1.10714,0.214466,2.25925,0.115738,0.297452,3.56879,0.217472,1.15457,0.317358,0,0.707051,0.602011,0,0.763231,1.98828,1.04872,0.503059,1.99332,0.487936,0.163755,0.397415,0.129634,1.40562
Sobic.009G088100,4.75855,4.66884,4.80027,6.34,5.42999,9.74784,4.96026,10.2905,4.43925,7.34549,4.9547,8.35682,3.95467,6.27878,7.61907,8.12085,9.23051,9.37452,4.44867,3.82542,4.38272,4.65174,9.79689,8.84763,10.1404,12.5089,10.0755,8.83031,9.9466,0,0,7.41574,6.92566,5.34575,6.41465,5.95607,5.0619,5.55787,3.63514,3.70849,5.15042,5.15856,6.80343,2.7786,2.37259,4.59445,4.90509,4.14497,0,0.246423,0,0,0.209224,0.30549,0,0.253191,5.16866,4.5462,4.86065,3.57599,4.48867,4.11903,4.45269,4.80064,4.10273,4.97738,2.5694,5.74654,2.35975,6.37226,5.89482,6.25264,6.66701,9.95151,7.69511,12.3219,12.7488,1.10895,5.91083,5.7884,7.13632,6.57302,5.03955
Sobic.001G386000,35.6112,77.7018,7.83459,16.6806,41.3777,59.1722,9.11405,49.6587,33.896,17.5325,38.5582,26.9002,11.4116,25.9519,5.39105,10.8446,8.49594,7.86227,8.97542,12.4131,12.4922,13.9331,70.0955,64.8622,106.396,55.4881,68.6398,52.6723,50.7102,9.69824,23.0838,39.3893,40.2365,21.0581,29.7025,16.7712,76.233,98.7429,15.2212,6.5012,14.2286,23.8122,11.9185,3.42976,19.8836,3.64751,21.9143,40.6198,22.83,8.05365,6.04068,4.82959,3.30388,4.85001,3.53956,5.79767,5.87068,20.0506,28.715,29.9165,62.6786,23.0083,51.9111,12.856,19.403,99.3794,20.7902,20.507,12.6315,3.03182,33.2907,43.5894,0.901091,16.1955,34.0668,27.3507,14.2845,3.41265,13.7445,10.3283,18.169,11.3628,64.1718
Sobic.001G386700,19.1171,10.0488,21.2688,26.4365,28.2239,60.6102,16.6069,50.8508,21.5747,35.3348,22.8727,36.225,18.9602,29.4396,5.98444,8.34065,13.5787,11.0774,24.5989,23.0799,25.5272,27.262,5.11268,9.37977,8.00741,15.4905,8.47828,25.7229,17.695,89.2945,53.1347,25.7809,25.3573,22.7812,23.3509,22.2061,46.0217,48.0322,57.6517,6.67039,0.613291,5.81046,1.19037,5.71668,0.511335,1.6145,2.42016,16.7376,21.6672,36.4319,80.6279,51.3311,96.8342,43.2287,40.1283,56.8923,10.9607,27.122,36.5542,10.3894,70.2694,26.5984,34.2707,20.4783,35.9627,22.0052,38.0761,67.0913,33.3524,5.0152,6.70752,3.42435,4.25866,5.33188,5.79252,16.0275,15.3652,0.20656,2.20377,37.8874,59.6841,17.2767,47.1306
